SCENE_ID,PRODUCT_ID,SPACECRAFT_ID,SENSOR_ID,DATE_ACQUIRED,COLLECTION_NUMBER,COLLECTION_CATEGORY,SENSING_TIME,DATA_TYPE,WRS_PATH,WRS_ROW,CLOUD_COVER,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,TOTAL_SIZE,BASE_URL
LM50160521987127AAA03,,LANDSAT_5,MSS,1987-05-07,PRE,N/A,1987-05-07T15:23:48.0500000Z,L1G,16,52,0.0,12.49661,10.65663,-86.3391,-84.22153,27814949,gs://gcp-public-data-landsat/LM05/PRE/016/052/LM50160521987127AAA03
LE70160532019191EDC00,LE07_L1TP_016053_20190710_20190710_01_RT,LANDSAT_7,ETM,2019-07-10,01,RT,2019-07-10T15:49:14.8773329Z,L1TP,16,53,92.0,11.07241,9.18642,-86.72054,-84.51128,150759925,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20190710_20190710_01_RT
LC80150542014258LGN01,LC08_L1TP_015054_20140915_20170303_01_T1,LANDSAT_8,OLI_TIRS,2014-09-15,01,T1,2014-09-15T15:54:57.2307750Z,L1TP,15,54,35.21,9.72559,7.619,-85.38365,-83.30934,996600952,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20140915_20170303_01_T1
LE70150531999209SGS00,LE07_L1TP_015053_19990728_20170218_01_T1,LANDSAT_7,ETM,1999-07-28,01,T1,1999-07-28T15:47:17.1577383Z,L1TP,15,53,96.0,11.07217,9.17844,-85.13967,-83.00302,141694241,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_19990728_20170218_01_T1
LE70150542015061EDC00,LE07_L1TP_015054_20150302_20161028_01_T1,LANDSAT_7,ETM,2015-03-02,01,T1,2015-03-02T15:53:41.2134087Z,L1TP,15,54,3.0,9.62285,7.73505,-85.45392,-83.26408,162139481,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20150302_20161028_01_T1
LC80140542013360LGN01,LC08_L1TP_014054_20131226_20170427_01_T1,LANDSAT_8,OLI_TIRS,2013-12-26,01,T1,2013-12-26T15:50:04.3659030Z,L1TP,14,54,7.32,9.73125,7.6143,-83.87246,-81.78784,893781188,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20131226_20170427_01_T1
LE70140542012270ASN00,,LANDSAT_7,ETM,2012-09-26,PRE,N/A,2012-09-26T15:44:11.8288528Z,L1T,14,54,43.0,9.63374,7.72787,-83.90986,-81.71188,217740427,gs://gcp-public-data-landsat/LE07/PRE/014/054/LE70140542012270ASN00
LE70160532017313EDC00,LE07_L1TP_016053_20171109_20171109_01_RT,LANDSAT_7,ETM,2017-11-09,01,RT,2017-11-09T16:03:12.6277339Z,L1TP,16,53,71.0,11.07516,9.17856,-86.76151,-84.55242,179198358,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20171109_20171109_01_RT
LC80160532018292LGN00,LC08_L1TP_016053_20181019_20181031_01_T1,LANDSAT_8,OLI_TIRS,2018-10-19,01,T1,2018-10-19T16:00:27.6136310Z,L1TP,16,53,56.79,11.16998,9.0647,-86.63055,-84.55163,1045917809,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20181019_20181031_01_T1
LT50160521984183XXX04,LT05_L1TP_016052_19840701_20170220_01_T1,LANDSAT_5,TM,1984-07-01,01,T1,1984-07-01T15:28:42.5670060Z,L1TP,16,52,24.0,12.50425,10.62629,-86.35727,-84.22256,141262832,gs://gcp-public-data-landsat/LT05/01/016/052/LT05_L1TP_016052_19840701_20170220_01_T1
LC80140542018182LGN00,LC08_L1TP_014054_20180701_20180716_01_T1,LANDSAT_8,OLI_TIRS,2018-07-01,01,T1,2018-07-01T15:47:41.6755360Z,L1TP,14,54,47.52,9.7313,7.61446,-83.84788,-81.76336,1013180970,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20180701_20180716_01_T1
LM50160531987207AAA03,,LANDSAT_5,MSS,1987-07-26,PRE,N/A,1987-07-26T15:26:02.3050000Z,L1G,16,53,0.0,11.03314,9.19415,-86.55832,-84.45289,21439569,gs://gcp-public-data-landsat/LM05/PRE/016/053/LM50160531987207AAA03
LE70160532012092ASN00,LE07_L1TP_016053_20120401_20161203_01_T1,LANDSAT_7,ETM,2012-04-01,01,T1,2012-04-01T15:54:42.0556648Z,L1TP,16,53,53.0,11.07238,9.18094,-86.69324,-84.50305,191910946,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20120401_20161203_01_T1
LE70160532019207EDC00,LE07_L1GT_016053_20190726_20190728_01_RT,LANDSAT_7,ETM,2019-07-26,01,RT,2019-07-26T15:48:36.8136312Z,L1GT,16,53,67.0,11.06969,9.18371,-86.72054,-84.5113,204299385,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1GT_016053_20190726_20190728_01_RT
LE70140542017363EDC00,LE07_L1TP_014054_20171229_20171229_01_RT,LANDSAT_7,ETM,2017-12-29,01,RT,2017-12-29T15:50:49.9338216Z,L1TP,14,54,39.0,9.63092,7.73014,-83.97537,-81.76357,225787545,gs://gcp-public-data-landsat/LE07/01/014/054/LE07_L1TP_014054_20171229_20171229_01_RT
LC80140532019201LGN00,LC08_L1TP_014053_20190720_20190722_01_RT,LANDSAT_8,OLI_TIRS,2019-07-20,01,RT,2019-07-20T15:48:12.1920370Z,L1TP,14,53,42.1,11.17531,9.05872,-83.53169,-81.4386,1041417389,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20190720_20190722_01_RT
LM50150531986213AAA03,,LANDSAT_5,MSS,1986-08-01,PRE,N/A,1986-08-01T15:16:33.9740000Z,L1T,15,53,0.0,11.05852,9.21867,-85.12581,-83.01855,23878717,gs://gcp-public-data-landsat/LM05/PRE/015/053/LM50150531986213AAA03
LE70140532017155EDC00,LE07_L1GT_014053_20170604_20170604_01_RT,LANDSAT_7,ETM,2017-06-04,01,RT,2017-06-04T15:50:48.4901471Z,L1GT,14,53,40.0,11.0804,9.17186,-83.63239,-81.4087,224623923,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1GT_014053_20170604_20170604_01_RT
LE70140532008355EDC00,LE07_L1GT_014053_20081220_20161223_01_T2,LANDSAT_7,ETM,2008-12-20,01,T2,2008-12-20T15:37:46.4720620Z,L1GT,14,53,41.0,11.07495,9.16925,-83.61863,-81.42508,204805220,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1GT_014053_20081220_20161223_01_T2
LE70150542007343EDC00,LE07_L1TP_015054_20071209_20161231_01_T1,LANDSAT_7,ETM,2007-12-09,01,T1,2007-12-09T15:45:05.7597753Z,L1TP,15,54,73.0,9.62578,7.73293,-85.50288,-83.33226,184097997,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20071209_20161231_01_T1
LE70160532015324EDC00,LE07_L1TP_016053_20151120_20161017_01_T1,LANDSAT_7,ETM,2015-11-20,01,T1,2015-11-20T16:01:23.5408896Z,L1TP,16,53,59.0,11.06967,9.18356,-86.69323,-84.48935,212646743,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20151120_20161017_01_T1
LE70160522016103EDC00,,LANDSAT_7,ETM,2016-04-12,PRE,N/A,2016-04-12T16:02:26.5105150Z,L1T,16,52,39.0,12.51515,10.62576,-86.37647,-84.16177,229534644,gs://gcp-public-data-landsat/LE07/PRE/016/052/LE70160522016103EDC00
LT50140541999338CPE00,LT05_L1TP_014054_19991204_20161215_01_T1,LANDSAT_5,TM,1999-12-04,01,T1,1999-12-04T15:23:45.8660250Z,L1TP,14,54,70.0,9.62563,7.71212,-83.83333,-81.69825,134772564,gs://gcp-public-data-landsat/LT05/01/014/054/LT05_L1TP_014054_19991204_20161215_01_T1
LT50140531999306CPE03,,LANDSAT_5,TM,1999-11-02,PRE,N/A,1999-11-02T15:24:23.8310880Z,L1T,14,53,61.0,11.07758,9.1611,-83.6214,-81.47969,113784009,gs://gcp-public-data-landsat/LT05/PRE/014/053/LT50140531999306CPE03
LE70160522020082EDC00,LE07_L1TP_016052_20200322_20200322_01_RT,LANDSAT_7,ETM,2020-03-22,01,RT,2020-03-22T15:36:51.0381811Z,L1TP,16,52,49.0,12.52067,10.62602,-86.41761,-84.19205,236690178,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20200322_20200322_01_RT
LE70150542005337EDC00,LE07_L1GT_015054_20051203_20170111_01_T2,LANDSAT_7,ETM,2005-12-03,01,T2,2005-12-03T15:44:24.6476286Z,L1GT,15,54,87.0,9.63638,7.72195,-85.44853,-83.31577,162706524,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1GT_015054_20051203_20170111_01_T2
LE70150542010031ASN00,LE07_L1TP_015054_20100131_20161217_01_T1,LANDSAT_7,ETM,2010-01-31,01,T1,2010-01-31T15:46:33.3916496Z,L1TP,15,54,9.0,9.62575,7.73283,-85.49744,-83.32135,170997595,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20100131_20161217_01_T1
LE70140542001303EDC00,LE07_L1TP_014054_20011030_20170202_01_T1,LANDSAT_7,ETM,2001-10-30,01,T1,2001-10-30T15:36:53.8559378Z,L1TP,14,54,92.0,9.63636,7.72253,-83.89896,-81.7554,175526515,gs://gcp-public-data-landsat/LE07/01/014/054/LE07_L1TP_014054_20011030_20170202_01_T1
LT50140532000101AAA02,LT05_L1GS_014053_20000410_20161215_01_T2,LANDSAT_5,TM,2000-04-10,01,T2,2000-04-10T15:22:37.4930380Z,L1GS,14,53,37.0,11.05059,9.13199,-83.51964,-81.38135,132969692,gs://gcp-public-data-landsat/LT05/01/014/053/LT05_L1GS_014053_20000410_20161215_01_T2
LE70150522017098EDC00,LE07_L1TP_015052_20170408_20170408_01_RT,LANDSAT_7,ETM,2017-04-08,01,RT,2017-04-08T15:56:18.4671739Z,L1TP,15,52,21.0,12.53545,10.60702,-84.84829,-82.6034,253447488,gs://gcp-public-data-landsat/LE07/01/015/052/LE07_L1TP_015052_20170408_20170408_01_RT
LC80160522018100LGN00,LC08_L1TP_016052_20180410_20180417_01_T1,LANDSAT_8,OLI_TIRS,2018-04-10,01,T1,2018-04-10T15:59:33.6074179Z,L1TP,16,52,30.25,12.61537,10.50976,-86.31365,-84.22136,1088168660,gs://gcp-public-data-landsat/LC08/01/016/052/LC08_L1TP_016052_20180410_20180417_01_T1
LC80140542015158LGN01,LC08_L1GT_014054_20150607_20170408_01_T2,LANDSAT_8,OLI_TIRS,2015-06-07,01,T2,2015-06-07T15:47:50.7903190Z,L1GT,14,54,90.84,9.73128,7.61439,-83.8588,-81.77424,1030791755,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1GT_014054_20150607_20170408_01_T2
LE70140542014067ASN00,,LANDSAT_7,ETM,2014-03-08,PRE,N/A,2014-03-08T15:45:26.4285662Z,L1T,14,54,48.0,9.63645,7.72784,-83.91535,-81.7146,194382268,gs://gcp-public-data-landsat/LE07/PRE/014/054/LE70140542014067ASN00
LE70160532017057EDC00,,LANDSAT_7,ETM,2017-02-26,PRE,N/A,2017-02-26T16:02:39.3959263Z,L1T,16,53,3.0,11.07237,9.1835,-86.68504,-84.48109,184456024,gs://gcp-public-data-landsat/LE07/PRE/016/053/LE70160532017057EDC00
LT50160531991106CPE00,,LANDSAT_5,TM,1991-04-16,PRE,N/A,1991-04-16T15:22:32.8150690Z,L1T,16,53,5.0,11.05338,9.1651,-86.68779,-84.56632,116722424,gs://gcp-public-data-landsat/LT05/PRE/016/053/LT50160531991106CPE00
LT50150541987248XXX02,,LANDSAT_5,TM,1987-09-05,PRE,N/A,1987-09-05T15:21:25.7740880Z,L1T,15,54,10.0,9.60897,7.72699,-85.38596,-83.27241,103243947,gs://gcp-public-data-landsat/LT05/PRE/015/054/LT50150541987248XXX02
LE70140542000045EDC00,LE07_L1TP_014054_20000214_20170213_01_T1,LANDSAT_7,ETM,2000-02-14,01,T1,2000-02-14T15:41:21.2404918Z,L1TP,14,54,12.0,9.63906,7.73335,-83.90172,-81.76086,250123033,gs://gcp-public-data-landsat/LE07/01/014/054/LE07_L1TP_014054_20000214_20170213_01_T1
LE70160532015212EDC00,LE07_L1TP_016053_20150731_20161023_01_T1,LANDSAT_7,ETM,2015-07-31,01,T1,2015-07-31T16:00:22.3419998Z,L1TP,16,53,63.0,11.06695,9.18081,-86.68778,-84.48388,188825384,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20150731_20161023_01_T1
LC80160522018068LGN00,LC08_L1TP_016052_20180309_20180309_01_RT,LANDSAT_8,OLI_TIRS,2018-03-09,01,RT,2018-03-09T15:59:49.2778699Z,L1TP,16,52,41.63,12.61533,10.50964,-86.29994,-84.20757,1063293769,gs://gcp-public-data-landsat/LC08/01/016/052/LC08_L1TP_016052_20180309_20180309_01_RT
LT50160531987031AAA10,LT05_L1TP_016053_19870131_20170215_01_T1,LANDSAT_5,TM,1987-01-31,01,T1,1987-01-31T15:20:48.5460250Z,L1TP,16,53,3.0,11.04244,9.16187,-86.61406,-84.48958,106371469,gs://gcp-public-data-landsat/LT05/01/016/053/LT05_L1TP_016053_19870131_20170215_01_T1
LE70160532007110EDC00,,LANDSAT_7,ETM,2007-04-20,PRE,N/A,2007-04-20T15:51:05.4502786Z,L1T,16,53,35.0,11.06969,9.17847,-86.71235,-84.53874,163212511,gs://gcp-public-data-landsat/LE07/PRE/016/053/LE70160532007110EDC00
LE70160522008353ASN00,LE07_L1TP_016052_20081218_20161223_01_T1,LANDSAT_7,ETM,2008-12-18,01,T1,2008-12-18T15:49:43.1801759Z,L1TP,16,52,55.0,12.51789,10.62334,-86.38745,-84.19483,212496359,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20081218_20161223_01_T1
LE70150542010287EDC00,,LANDSAT_7,ETM,2010-10-14,PRE,N/A,2010-10-14T15:47:11.3442434Z,L1T,15,54,88.0,9.62286,7.73517,-85.45664,-83.27772,160677394,gs://gcp-public-data-landsat/LE07/PRE/015/054/LE70150542010287EDC00
LC80140542019057LGN00,LC08_L1TP_014054_20190226_20190309_01_T1,LANDSAT_8,OLI_TIRS,2019-02-26,01,T1,2019-02-26T15:48:19.7986850Z,L1TP,14,54,53.87,9.73133,7.61453,-83.83695,-81.75249,970336712,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20190226_20190309_01_T1
LE70140542013048EDC00,LE07_L1TP_014054_20130217_20161125_01_T1,LANDSAT_7,ETM,2013-02-17,01,T1,2013-02-17T15:44:49.3843487Z,L1TP,14,54,7.0,9.63099,7.73046,-83.92896,-81.73093,216984328,gs://gcp-public-data-landsat/LE07/01/014/054/LE07_L1TP_014054_20130217_20161125_01_T1
LM50160521992061AAA03,LM05_L1TP_016052_19920301_20180318_01_T2,LANDSAT_5,MSS,1992-03-01,01,T2,1992-03-01T15:24:22.3850000Z,L1TP,16,52,19.0,12.50048,10.66066,-86.36598,-84.24852,25055156,gs://gcp-public-data-landsat/LM05/01/016/052/LM05_L1TP_016052_19920301_20180318_01_T2
LE70140532011139EDC00,LE07_L1TP_014053_20110519_20161209_01_T1,LANDSAT_7,ETM,2011-05-19,01,T1,2011-05-19T15:41:47.9681756Z,L1TP,14,53,11.0,11.07498,9.1775,-83.60216,-81.40325,187052296,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1TP_014053_20110519_20161209_01_T1
LM50150541986101AAA03,LM05_L1GS_015054_19860411_20180331_01_T2,LANDSAT_5,MSS,1986-04-11,01,T2,1986-04-11T15:20:19.6060000Z,L1GS,15,54,21.0,9.61627,7.77851,-85.44016,-83.34273,19222260,gs://gcp-public-data-landsat/LM05/01/015/054/LM05_L1GS_015054_19860411_20180331_01_T2
LE70160522017009EDC00,LE07_L1GT_016052_20170109_20170204_01_T2,LANDSAT_7,ETM,2017-01-09,01,T2,2017-01-09T16:02:24.2531887Z,L1GT,16,52,76.0,12.51519,10.62861,-86.39292,-84.17832,206100025,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1GT_016052_20170109_20170204_01_T2
LC80140542017003LGN01,LC08_L1TP_014054_20170103_20170312_01_T1,LANDSAT_8,OLI_TIRS,2017-01-03,01,T1,2017-01-03T15:48:50.3435660Z,L1TP,14,54,24.17,9.73128,7.61439,-83.8588,-81.77424,946678806,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20170103_20170312_01_T1
LE70140542011299ASN00,,LANDSAT_7,ETM,2011-10-26,PRE,N/A,2011-10-26T15:41:59.7898612Z,L1T,14,54,55.0,9.62829,7.72782,-83.91801,-81.72548,199711480,gs://gcp-public-data-landsat/LE07/PRE/014/054/LE70140542011299ASN00
LE70160522014161EDC00,LE07_L1TP_016052_20140610_20161114_01_T1,LANDSAT_7,ETM,2014-06-10,01,T1,2014-06-10T15:57:36.4157340Z,L1TP,16,52,79.0,12.51788,10.62856,-86.38195,-84.17277,207278455,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20140610_20161114_01_T1
LT50150541991355AAA02,LT05_L1TP_015054_19911221_20170124_01_T1,LANDSAT_5,TM,1991-12-21,01,T1,1991-12-21T15:19:08.5220810Z,L1TP,15,54,10.0,9.63649,7.74399,-85.47293,-83.35943,95393893,gs://gcp-public-data-landsat/LT05/01/015/054/LT05_L1TP_015054_19911221_20170124_01_T1
LM50140541986350AAA03,LM05_L1TP_014054_19861216_20180402_01_T2,LANDSAT_5,MSS,1986-12-16,01,T2,1986-12-16T15:07:27.6520000Z,L1TP,14,54,20.0,9.64334,7.7903,-83.89629,-81.78762,26506512,gs://gcp-public-data-landsat/LM05/01/014/054/LM05_L1TP_014054_19861216_20180402_01_T2
LE70160532005232EDC00,,LANDSAT_7,ETM,2005-08-20,PRE,N/A,2005-08-20T15:49:53.4128179Z,L1T,16,53,18.0,11.0778,9.1758,-86.68778,-84.54416,169165386,gs://gcp-public-data-landsat/LE07/PRE/016/053/LE70160532005232EDC00
LC80150532014178LGN01,LC08_L1TP_015053_20140627_20170304_01_T1,LANDSAT_8,OLI_TIRS,2014-06-27,01,T1,2014-06-27T15:54:08.0888170Z,L1TP,15,53,91.71,11.17201,9.06451,-85.06386,-82.97973,973541442,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20140627_20170304_01_T1
LT50140541999050XXX02,,LANDSAT_5,TM,1999-02-19,PRE,N/A,1999-02-19T15:27:53.6120810Z,L1T,14,54,60.0,9.64977,7.73302,-83.95096,-81.82343,134473980,gs://gcp-public-data-landsat/LT05/PRE/014/054/LT50140541999050XXX02
LT50150541997083XXX03,,LANDSAT_5,TM,1997-03-24,PRE,N/A,1997-03-24T15:21:20.9480060Z,L1G,15,54,60.0,9.62257,7.71892,-85.39415,-83.27772,103921208,gs://gcp-public-data-landsat/LT05/PRE/015/054/LT50150541997083XXX03
LC80160532020090LGN00,LC08_L1TP_016053_20200330_20200410_01_T1,LANDSAT_8,OLI_TIRS,2020-03-30,01,T1,2020-03-30T16:00:18.4257020Z,L1TP,16,53,4.74,11.16997,9.06463,-86.61963,-84.54065,928160809,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20200330_20200410_01_T1
LC80150532019048LGN00,LC08_L1TP_015053_20190217_20190222_01_T1,LANDSAT_8,OLI_TIRS,2019-02-17,01,T1,2019-02-17T15:54:08.9914050Z,L1TP,15,53,13.77,11.17199,9.06451,-85.06113,-82.97973,1039523472,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20190217_20190222_01_T1
LT50150541998342AAA01,,LANDSAT_5,TM,1998-12-08,PRE,N/A,1998-12-08T15:33:46.1620940Z,L1G,15,54,70.0,9.61978,7.716,-85.37784,-83.2532,111584351,gs://gcp-public-data-landsat/LT05/PRE/015/054/LT50150541998342AAA01
LE70160531999248EDC01,,LANDSAT_7,ETM,1999-09-05,PRE,N/A,1999-09-05T15:53:31.4276132Z,L1T,16,53,63.0,11.07237,9.18124,-86.68504,-84.54695,193281208,gs://gcp-public-data-landsat/LE07/PRE/016/053/LE70160531999248EDC01
LT50150541985066XXX03,LT05_L1TP_015054_19850307_20170219_01_T1,LANDSAT_5,TM,1985-03-07,01,T1,1985-03-07T15:25:14.9060380Z,L1TP,15,54,6.0,9.60905,7.73255,-85.40225,-83.28878,98083285,gs://gcp-public-data-landsat/LT05/01/015/054/LT05_L1TP_015054_19850307_20170219_01_T1
LT50150531997051AAA02,LT05_L1TP_015053_19970220_20170101_01_T1,LANDSAT_5,TM,1997-02-20,01,T1,1997-02-20T15:19:41.8480880Z,L1TP,15,53,55.0,11.06101,9.15634,-85.09065,-82.96207,158437326,gs://gcp-public-data-landsat/LT05/01/015/053/LT05_L1TP_015053_19970220_20170101_01_T1
LC80150542015357LGN01,LC08_L1TP_015054_20151223_20170224_01_T1,LANDSAT_8,OLI_TIRS,2015-12-23,01,T1,2015-12-23T15:54:57.2954030Z,L1TP,15,54,15.36,9.72563,7.61907,-85.3918,-83.31753,811835365,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20151223_20170224_01_T1
LT50150541998102XXX01,,LANDSAT_5,TM,1998-04-12,PRE,N/A,1998-04-12T15:31:46.0370440Z,L1T,15,54,80.0,9.61436,7.7106,-85.37786,-83.25598,79732469,gs://gcp-public-data-landsat/LT05/PRE/015/054/LT50150541998102XXX01
LC80140532015270LGN01,LC08_L1TP_014053_20150927_20170403_01_T1,LANDSAT_8,OLI_TIRS,2015-09-27,01,T1,2015-09-27T15:48:14.4650960Z,L1TP,14,53,37.34,11.17528,9.05859,-83.5509,-81.45771,945253904,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20150927_20170403_01_T1
LE70160522006283EDC00,LE07_L1TP_016052_20061010_20170106_01_T1,LANDSAT_7,ETM,2006-10-10,01,T1,2006-10-10T15:49:35.5694763Z,L1TP,16,52,78.0,12.52869,10.60998,-86.36827,-84.21678,191871625,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20061010_20170106_01_T1
LC80140532019329LGN00,LC08_L1GT_014053_20191125_20191203_01_T2,LANDSAT_8,OLI_TIRS,2019-11-25,01,T2,2019-11-25T15:48:33.3267360Z,L1GT,14,53,63.71,11.17531,9.05872,-83.53169,-81.4386,1028363394,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1GT_014053_20191125_20191203_01_T2
LE70160522004358EDC00,LE07_L1TP_016052_20041223_20170116_01_T1,LANDSAT_7,ETM,2004-12-23,01,T1,2004-12-23T15:49:28.9192631Z,L1TP,16,52,56.0,12.52872,10.6155,-86.37923,-84.22781,219240806,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20041223_20170116_01_T1
LC80140532018182LGN00,LC08_L1TP_014053_20180701_20180716_01_T1,LANDSAT_8,OLI_TIRS,2018-07-01,01,T1,2018-07-01T15:47:17.7590810Z,L1TP,14,53,76.94,11.17531,9.05866,-83.53992,-81.44406,976050899,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20180701_20180716_01_T1
LE70150542004351EDC00,,LANDSAT_7,ETM,2004-12-16,PRE,N/A,2004-12-16T15:44:01.5526647Z,L1T,15,54,33.0,9.63098,7.72739,-85.45395,-83.31856,175301383,gs://gcp-public-data-landsat/LE07/PRE/015/054/LE70150542004351EDC00
LC80150532018253LGN00,LC08_L1TP_015053_20180910_20180927_01_T1,LANDSAT_8,OLI_TIRS,2018-09-10,01,T1,2018-09-10T15:54:01.1882600Z,L1TP,15,53,59.13,11.17203,9.06457,-85.06659,-82.98521,1044894970,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20180910_20180927_01_T1
LE70150542011354EDC00,,LANDSAT_7,ETM,2011-12-20,PRE,N/A,2011-12-20T15:48:41.9582535Z,L1T,15,54,34.0,9.62832,7.7325,-85.46481,-83.28312,197880403,gs://gcp-public-data-landsat/LE07/PRE/015/054/LE70150542011354EDC00
LT50140531999130CPE00,LT05_L1TP_014053_19990510_20161218_01_T1,LANDSAT_5,TM,1999-05-10,01,T1,1999-05-10T15:26:49.2440750Z,L1TP,14,53,43.0,11.07757,9.16108,-83.62414,-81.48515,141631449,gs://gcp-public-data-landsat/LT05/01/014/053/LT05_L1TP_014053_19990510_20161218_01_T1
LE70160522013126EDC00,,LANDSAT_7,ETM,2013-05-06,PRE,N/A,2013-05-06T15:56:05.3361076Z,L1T,16,52,55.0,12.51788,10.62864,-86.38469,-84.18104,217598076,gs://gcp-public-data-landsat/LE07/PRE/016/052/LE70160522013126EDC00
LC80150542018189LGN00,LC08_L1TP_015054_20180708_20180717_01_T1,LANDSAT_8,OLI_TIRS,2018-07-08,01,T1,2018-07-08T15:53:56.0281349Z,L1TP,15,54,24.62,9.72557,7.61898,-85.38093,-83.30661,919257687,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20180708_20180717_01_T1
LM50150541987184AAA03,LM05_L1GS_015054_19870703_20180329_01_T2,LANDSAT_5,MSS,1987-07-03,01,T2,1987-07-03T15:19:45.6870000Z,L1GS,15,54,40.0,9.60393,7.76583,-85.35208,-83.25446,18097765,gs://gcp-public-data-landsat/LM05/01/015/054/LM05_L1GS_015054_19870703_20180329_01_T2
LC80150542018269LGN00,LC08_L1TP_015054_20180926_20181009_01_T1,LANDSAT_8,OLI_TIRS,2018-09-26,01,T1,2018-09-26T15:54:30.7751620Z,L1TP,15,54,67.88,9.72556,7.61895,-85.37821,-83.30388,1018398841,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20180926_20181009_01_T1
LE70160522017329EDC00,LE07_L1TP_016052_20171125_20171221_01_T1,LANDSAT_7,ETM,2017-11-25,01,T1,2017-11-25T16:02:43.9196954Z,L1TP,16,52,56.0,12.51804,10.62644,-86.45875,-84.23896,200410366,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20171125_20171221_01_T1
LM50160531986236AAA03,LM05_L1TP_016053_19860824_20180401_01_T2,LANDSAT_5,MSS,1986-08-24,01,T2,1986-08-24T15:21:53.5680000Z,L1TP,16,53,13.0,11.05929,9.22179,-86.63476,-84.5295,20318889,gs://gcp-public-data-landsat/LM05/01/016/053/LM05_L1TP_016053_19860824_20180401_01_T2
LT50140531997060AAA01,LT05_L1GS_014053_19970301_20161231_01_T2,LANDSAT_5,TM,1997-03-01,01,T2,1997-03-01T15:13:53.0490880Z,L1GS,14,53,61.0,11.06953,9.1507,-83.55821,-81.4196,137286612,gs://gcp-public-data-landsat/LT05/01/014/053/LT05_L1GS_014053_19970301_20161231_01_T2
LC80150542018285LGN00,LC08_L1GT_015054_20181012_20181030_01_T2,LANDSAT_8,OLI_TIRS,2018-10-12,01,T2,2018-10-12T15:54:38.2941910Z,L1GT,15,54,16.2,9.72563,7.61907,-85.3918,-83.31753,886542284,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1GT_015054_20181012_20181030_01_T2
LE70150542012309ASN00,LE07_L1TP_015054_20121104_20161127_01_T1,LANDSAT_7,ETM,2012-11-04,01,T1,2012-11-04T15:50:39.1150077Z,L1TP,15,54,39.0,9.62821,7.73498,-85.44032,-83.25583,181897536,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20121104_20161127_01_T1
LE70160532005024EDC00,LE07_L1TP_016053_20050124_20170116_01_T1,LANDSAT_7,ETM,2005-01-24,01,T1,2005-01-24T15:49:59.1859539Z,L1TP,16,53,8.0,11.08049,9.17563,-86.6632,-84.51944,175572345,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20050124_20170116_01_T1
